"file","roi","duration","pres_min.kPa.","pres_min.time.","pres_max.kPa.","pres_max.time.","pres_median.kPa.","pres_iqr.kPa.","pres_max_1s_nadir.kPa.","pres_max_1s_nadir.time.","pres_rpc","pres_acclim_pres_surface","pres_acclim_pres_depth","pres_lrpc_surface","pres_lrpc_depth","nadir_baro","rpc_baro","lrpc_baro_surface","lrpc_baro_depth","rot_min.degs.","rot_min.time.","rot_max.degs.","rot_max.time.","rot_median.degs.","rot_iqr.degs.","acc_hig_min.g.","acc_hig_min.time.","acc_hig_max.g.","acc_hig_max.time.","acc_hig_median.g.","acc_hig_iqr.g.","acc_event_95g","acc_event_200g","acc_event_400g","acc_strike","acc_shear","acc_collision","acc_inacc_min.ms.","acc_inacc_min.time.","acc_inacc_max.ms.","acc_inacc_max.time.","acc_inacc_median.ms.","acc_inacc_iqr.ms.","acc_peak_1.time.","acc_peak_1.g.","acc_peak_1_type","acc_peak_2.time.","acc_peak_2.g.","acc_peak_2_type","acc_peak_3.time.","acc_peak_3.g.","acc_peak_3_type","acc_peak_4.time.","acc_peak_4.g.","acc_peak_4_type","acc_peak_5.time.","acc_peak_5.g.","acc_peak_5_type","acc_peak_6.time.","acc_peak_6.g.","acc_peak_6_type","acc_strike_event.time.","acc_strike_event.g.","acc_peak_7.time.","acc_peak_7.g.","acc_peak_7_type","acc_peak_8.time.","acc_peak_8.g.","acc_peak_8_type","acc_peak_9.time.","acc_peak_9.g.","acc_peak_9_type","acc_peak_10.time.","acc_peak_10.g.","acc_peak_10_type","acc_peak_11.time.","acc_peak_11.g.","acc_peak_11_type","acc_peak_12.time.","acc_peak_12.g.","acc_peak_12_type","acc_peak_13.time.","acc_peak_13.g.","acc_peak_13_type","acc_peak_14.time.","acc_peak_14.g.","acc_peak_14_type","acc_peak_15.time.","acc_peak_15.g.","acc_peak_15_type","acc_peak_16.time.","acc_peak_16.g.","acc_peak_16_type","acc_peak_17.time.","acc_peak_17.g.","acc_peak_17_type","acc_peak_18.time.","acc_peak_18.g.","acc_peak_18_type","acc_peak_19.time.","acc_peak_19.g.","acc_peak_19_type","acc_peak_20.time.","acc_peak_20.g.","acc_peak_20_type","acc_peak_21.time.","acc_peak_21.g.","acc_peak_21_type"
"B64-0320141936","roi1_sens_ingress",NA,99.98,120.81,139.87,121.1,105.49,4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89,121.22,293.82,120.83,115.24,105.75,0.2,120.84,91.7,121.08,1.9,1.2,0,0,0,NA,0,0,-9.64,121.07,147.18,121.11,0.6,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi2_inflow_passage",NA,105.17,125.35,123.47,146.67,117.04,12.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,133.36,407.43,123.24,22.43,48.97,0.1,122.74,18.7,151.36,1.5,0.9,0,0,0,NA,0,0,-3.8,143.01,10.94,151.11,0.29,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi3_prenadir",NA,121.03,153.95,122.8,153.68,122.59,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.19,153.65,279.65,153.95,208.33,75.39,0.2,153.74,4.3,153.94,1.8,1,0,0,0,NA,0,0,0.12,153.72,11.36,153.95,1.76,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi4_nadir",NA,93.77,154.05,145.02,154.12,120.75,23.16,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,280.92,153.95,2284.79,154.08,760.59,375.04,0.5,153.96,424.1,154.08,5.9,7.42,2,1,1,"Y",0,1,-4.01,154.04,214.21,154.07,45.94,53.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi5_postnadir",NA,124.12,154.44,148.16,154.2,137.74,11.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.66,154.17,2671.1,154.33,1652.58,963.31,1,154.4,262.2,154.33,7.8,6.85,2,1,0,NA,0,0,28.49,154.22,212.21,154.37,52.98,57.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi6_outflow_passage",NA,106.48,156.16,136.16,154.63,111.94,13.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.48,155.81,2392.57,154.45,684.72,332.44,0.2,154.86,9.9,154.92,1.8,1.1,0,0,0,NA,0,0,-8.08,156.08,58.49,154.49,2.45,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B64-0320141936","roi7_sens_outgress",NA,99.82,159.67,110.85,158.21,108.18,7.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.95,158.95,844.71,157.13,310.82,330.33,0.1,157.78,9.2,159.33,1.6,1,0,0,0,NA,0,0,-8.07,157.25,15.46,157.11,0.89,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","overall",NA,99.92,145,154.96,145.71,126.56,10.57,127.52,250.28,17.56,101.3,106.2,-0.082,-0.0348,"N","N","N","N",0.14,171.68,2979.88,250.59,24.91,38.61,0.1,145.03,492.2,250.31,1.6,0.9,6,2,1,"Y",0,1,-9.73,145.19,208.97,250.31,0.23,0.1,145.6925,131,"collision",250.2685,162.4,"collision",250.298,117.4,"collision",250.306,492.2,"collision",250.321,230.2,"collision",250.386,125,"collision",250.306,492.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi1_sens_ingress",NA,99.92,145,154.96,145.71,105.57,6.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,145.08,376,145.85,127.33,158.7,0.1,145.03,131,145.69,1.7,1.1,1,0,0,NA,0,0,-9.73,145.19,147.29,145.72,0.44,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi2_inflow_passage",NA,104.75,151.26,128.11,183.23,126.6,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,171.68,478.08,147.74,21.19,28.95,0.1,147.19,7.2,183.21,1.6,0.9,0,0,0,NA,0,0,-3.1,173.13,3.12,225.61,0.23,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi3_prenadir",NA,124,250.2,126.4,250.08,125.86,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.51,249.9,525.74,250.19,122.87,214.64,0.1,249.92,5.8,250.19,1.6,1,0,0,0,NA,0,0,-1,250.07,14.32,250.2,0.47,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi4_nadir",NA,109.96,250.3,146.3,250.4,124.16,18.53,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,279.56,250.23,2866.11,250.36,1132.81,1807.43,1.9,250.37,492.2,250.31,8.65,14.4,5,2,1,"Y",0,1,14.54,250.2,208.97,250.31,59.75,82.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi5_postnadir",NA,119.55,250.69,148.44,250.45,139.65,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.07,250.55,2979.88,250.59,1716.69,745.47,2.7,250.44,52.6,250.52,7.5,5.9,0,0,0,NA,0,0,25.66,250.47,164.08,250.58,61.29,50.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi6_outflow_passage",NA,103.71,252.25,136.76,250.82,111.4,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.39,251.1,2332.44,250.7,525.83,389.02,0.1,251.08,20.1,250.9,1.8,1.1,0,0,0,NA,0,0,-7.81,250.86,44.41,250.72,1.4,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320142701","roi7_sens_outgress",NA,106.73,259.63,114.38,254.31,111.08,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.64,259.79,2101.16,254.5,341.36,300.59,0.1,254.04,20.5,254.3,1.7,1,0,0,0,NA,0,0,-8.53,254.49,63.42,254.32,0.02,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","overall",NA,99.86,121.2,147.36,211.52,125.11,6.98,130.61,211.34,26.51,101.3,106.2,-0.0273,0.02,"N","N","N","N",0.37,136.92,2802.89,211.37,36.77,58.89,0.1,121.35,400.8,211.33,1.6,1,5,1,1,"Y",0,1,-9.76,121.72,198.63,211.36,0.2,0.15,122.088,141.1,"collision",211.3265,400.8,"collision",211.375,153,"collision",211.542,147.2,"collision",213.4885,106.6,"collision",NA,NA,NA,211.3265,400.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi1_sens_ingress",NA,99.86,121.2,120.01,122.11,105.49,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,121.22,462.59,123.69,164.96,202.65,0.1,121.35,141.1,122.09,1.7,1.1,1,0,0,NA,0,0,-9.76,121.72,147.18,122.12,0.26,7.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi2_inflow_passage",NA,105.75,126.19,125.95,153.96,125.16,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,136.92,497.88,124.16,30.34,39.64,0.1,124.51,6.1,140.97,1.6,1,0,0,0,NA,0,0,-2.92,134.01,4.08,161.82,0.2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi3_prenadir",NA,121.98,211.26,125.03,210.98,124.67,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.79,210.96,564.08,211.24,330.82,270.06,0.2,211.05,5.4,211.24,2.1,1,0,0,0,NA,0,0,0.22,210.97,17.47,211.26,2.16,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi4_nadir",NA,104.1,211.36,143.56,211.46,121.95,16.94,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,562.75,211.26,2802.89,211.37,1154.02,1050.54,1.6,211.27,400.8,211.33,8.1,12,2,1,1,"Y",0,1,17.62,211.26,198.63,211.36,60.38,86.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi5_postnadir",NA,123.66,211.75,147.36,211.52,138.74,6.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855.9,211.57,2040.62,211.61,1550.31,416.92,0.8,211.76,147.2,211.54,7.4,3.03,1,0,0,NA,0,0,17.94,211.46,83.41,211.64,57.79,25.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi6_outflow_passage",NA,105.71,212.47,137.92,211.83,110.99,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.74,212.26,2054.87,212.43,978.53,593.27,0.1,212.24,106.6,213.49,1.8,1.2,1,0,0,NA,0,0,-7.12,212.69,114.9,212.43,2.11,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320144119","roi7_sens_outgress",NA,103.42,222.69,113.21,216.53,110.13,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.86,218.11,1790.04,214.61,285.1,309.98,0.1,214.23,14.5,214.58,1.6,1,0,0,0,NA,0,0,-3.19,214.28,28.1,214.6,0.08,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","overall",NA,93.31,161.91,144.7,161.99,121.16,12.44,122.89,160.97,29.58,101.3,106.2,0.0822,0.1294,"N","N","N","N",1.55,130.88,3323.74,162.18,48.68,96.88,0.1,119.53,242.7,161.93,1.6,1,1,1,0,"N",0,0,-9.75,119.92,240.36,161.93,0.24,0.12,161.9305,242.7,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi1_sens_ingress",NA,99.92,119.5,125.15,120.25,99.99,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.88,120.55,218.67,119.55,80.23,96.34,0.1,119.53,56.1,120.23,1.7,1.1,0,0,0,NA,0,0,-9.75,119.92,136.91,120.25,-5.05,9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi2_inflow_passage",NA,105.21,124.24,123.48,141.7,122.53,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,130.88,456.07,122.42,40.42,63.92,0.1,120.93,10.3,158.04,1.5,0.9,0,0,0,NA,0,0,-3.34,159.29,6.59,149.82,0.24,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi3_prenadir",NA,120.49,161.81,122.69,161.53,122.33,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.43,161.76,291.85,161.81,205.69,57.62,0.2,161.58,4.7,161.52,1.9,1.12,0,0,0,NA,0,0,0.74,161.53,14.4,161.81,1.36,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi4_nadir",NA,93.31,161.91,144.7,161.99,120.28,24.14,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,294.57,161.81,2045.48,161.93,710.51,894.41,1.5,161.82,242.7,161.93,6.85,7.78,1,1,0,"N",0,0,0.83,161.89,240.36,161.93,45.92,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi5_postnadir",NA,114.42,162.15,143.26,162.01,133.81,10.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.83,162.01,3323.74,162.18,2675.36,618.89,0.9,162.27,37.8,162.03,10.9,9.5,0,0,0,NA,0,0,4.57,162.07,224.67,162.11,83.3,64.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi6_outflow_passage",NA,107.14,163.39,136.17,162.44,115.21,13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.93,163.7,2291.61,162.36,1448.21,498.33,0.1,162.63,48.3,162.48,1.9,1,0,0,0,NA,0,0,-3.91,163.06,39.35,162.32,2.53,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B65-0320151953","roi7_sens_outgress",NA,100.09,167.5,110.96,163.94,108.8,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.61,166.41,1861.33,164.67,399.76,589.01,0.1,164.24,31,164.46,1.6,1,0,0,0,NA,0,0,-8.54,164.7,32.83,164.62,0.76,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B66-0320124914","overall",NA,99.97,145.3,150.56,229.73,119.1,15.72,128.45,229.44,18.76,101.3,106.2,-0.0796,-0.0323,"N","N","N","N",0.16,215.99,2602.69,229.83,34.32,130.58,0.1,147.39,542.4,229.44,1.8,1.1,17,5,1,"Y",0,1,-9.47,145.38,216.56,229.5,0.3,0.09,145.3825,144.9,"collision",229.437,542.4,"collision",229.442,328.7,"collision",229.4475,309.8,"collision",229.452,149.4,"collision",229.456,135.3,"collision",229.437,542.4,229.4595,107.7,"collision",229.4625,99.7,"collision",229.494,142.9,"collision",229.5005,128.1,"collision",229.513,190.3,"collision",229.518,353,"collision",229.5195,198.8,"collision",229.527,162.4,"collision",229.5295,157.1,"collision",229.5675,222,"collision",229.943,128.9,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B66-0320124914","roi1_sens_ingress",NA,99.97,145.3,126.55,145.39,104.8,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.74,145.85,369.82,145.41,115.32,154.12,0.5,145.74,144.9,145.38,3.3,1.6,1,0,0,NA,0,0,-9.47,145.38,136.15,145.4,1.69,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B66-0320124914","roi2_inflow_passage",NA,105.17,149.91,126.89,229.06,126.25,12.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,215.99,492.04,147.55,18.48,36.71,0.1,147.39,79.7,229.04,1.9,1.1,0,0,0,NA,0,0,-6.39,227.3,6.67,226.12,0.29,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B66-0320124914","roi3_prenadir",NA,122.37,229.39,127.44,229.1,125.89,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.39,229.1,550.1,229.39,207.21,13.87,0.4,229.13,7,229.39,2,1.4,0,0,0,NA,0,0,-0.05,229.12,25.18,229.38,4.02,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
