file,class,sensor,date_deploy,time_deploy,duration[mm:ss],t_max_p_1s_nadir,t_nadir,nadir,max_p_1s_nadir,rate_pc,ratio_pc,log_RPC,treatment,inj_pos,sens_wc_pos_ent,sens_wc_pos_blade,sens_wc_pos_exit,clear_passage,rotate_hub,pres_force,passage_loc,centre_hub_contact,blade_contact,n_contact,c_1_bl,c_1_sl,c_1_bv,c_1_type,c_2_bl,c_2_sl,c_2_bv,c_2_type,t_start_roi1,t_end_roi1,t_start_roi2,t_end_roi2,t_start_roi3,t_end_roi3,t_start_roi4,t_end_roi4,t_start_roi5,t_end_roi5,t_start_roi6,t_end_roi6,max_accmag_roi1,max_accmag_roi2,max_accmag_roi3,max_accmag_roi4,max_accmag_roi5,max_accmag_roi6,max_accmag_time_roi1,max_accmag_time_roi2,max_accmag_time_roi3,max_accmag_time_roi4,max_accmag_time_roi5,max_accmag_time_roi6,nadir_acceleration,max_hig_roi1,max_hig_roi2,max_hig_roi3,max_hig_roi4,max_hig_roi5,max_hig_roi6,max_hig_time_roi1,max_hig_time_roi2,max_hig_time_roi3,max_hig_time_roi4,max_hig_time_roi5,max_hig_time_roi6,max_nadir_acc_dist,max_nadir_acc_position,acc_rms,accmag_1,accmag_1_t,accmag_1_p,guide_vane_contact,accmag_2,accmag_2_t,accmag_2_p,accmag_3,accmag_3_t,accmag_3_p,accmag_4,accmag_4_t,accmag_4_p,inj_to_pre_nadir_accmag_count,pre_nadir_event_accmag_count,nadir_event_accmag_count,post_nadir_event_accmag_count,post_nadir_to_rec_accmag_count,accmag_5,accmag_5_t,accmag_5_p,accmag_6,accmag_6_t,accmag_6_p,accmag_7,accmag_7_t,accmag_7_p,accmag_8,accmag_8_t,accmag_8_p
B68-0704115116_imp,100_imp,B68,04/07,11:51:16,01:00:00,33.83,33.84,701.4,998.7,297.3,1.42571998859424,0.354676941276059,500 (100%),High,2,2,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,3,14,Indirect,NA,NA,NA,NA,32.4,35.28,33.74,33.94,33.44,33.74,33.94,34.24,32.4,33.44,34.24,35.28,163.248,163.248,6.878,52.7,2.903,24.6,33.85,33.85,33.63,34.06,33.44,34.46,129.138,343.2,343.2,NA,8.6,NA,6.1,33.826,33.826,NA,34.0385,NA,34.4375,0.01,After nadir,65.4507391998709,163.248,33.85,802.3,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B68-0704134408_imp,100_imp,B68,04/07,13:44:08,01:00:00,26.72,27.63,915.4,1018.8,103.4,1.0924186148132,0.0883941507625954,500 (100%),Low,6,6,5,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,26.19,29.07,27.53,27.73,27.23,27.53,27.73,28.03,26.19,27.23,28.03,29.07,156.815,144.433,2.538,156.815,0.868,67.999,27.78,27.7,27.35,27.78,27.23,28.06,122.451,301.6,18.8,NA,20.4,NA,301.6,28.0475,27.6075,NA,27.755,NA,28.0475,0.07,After nadir,92.0240463243426,144.433,27.7,1223.7,GV contact,156.815,27.78,1300.2,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0703140920_imp,100_imp,B69,03/07,14:09:20,00:59:00,21.05,21.07,764,1228,464,1.30890052356021,0.269187489815617,500 (100%),High,6,5,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,5,14,Direct,NA,NA,NA,NA,19.63,22.51,20.97,21.17,20.67,20.97,21.17,21.47,19.63,20.67,21.47,22.51,190.812,190.812,4.778,161.96,7.002,60.64,21.07,21.07,20.97,21.17,19.89,21.6,190.812,566.8,566.8,4.3,13.5,16.8,144.4,21.036,21.036,20.8265,21.2115,19.8665,21.704,0,On nadir,119.913430474417,190.812,21.07,764,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0703174917_imp,100_imp,B69,03/07,17:49:17,00:59:00,28.87,28.92,725.5,1189.2,463.7,1.37835975189524,0.320894206657894,500 (100%),Low,4,4,6,Contact,NA,NA,NA,No CH contact,Blade contact,2,Near hub,2,12,Direct,Near hub,3,12,Indirect,27.48,30.36,28.82,29.02,28.52,28.82,29.02,29.32,27.48,28.52,29.32,30.36,195.558,195.558,43.674,159.648,1.192,60.426,28.92,28.92,28.81,29.1,28.52,29.32,195.558,566.1,566.1,7.6,23.1,NA,7.3,28.8575,28.8575,28.818,29.0695,NA,29.3335,0,On nadir,133.135656086815,195.558,28.92,725.5,GV contact,159.648,29.1,1390.5,133.322,29.26,1331.6,NA,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0703182956_imp,100_imp,B69,03/07,18:29:56,00:59:00,16.9,16.93,918.5,1035.6,117.1,1.08873162765378,0.0850133743269567,500 (100%),Low,4,5,2,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,15.49,18.37,16.83,17.03,16.53,16.83,17.03,17.33,15.49,16.53,17.33,18.37,139.473,139.473,4.707,71.625,0.133,74.545,16.97,16.97,16.83,17.19,15.65,17.68,129.072,165.8,17,NA,165.8,NA,158.4,17.2,16.913,NA,17.2,NA,17.6305,0.04,After nadir,88.0581191072935,139.473,16.97,1182.9,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0704114624_imp,100_imp,B69,04/07,11:46:24,00:59:00,25.53,26.46,850.6,958.8,108.2,1.17564072419469,0.161813296162604,500 (100%),High,2,2,2,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,25.02,27.9,26.36,26.56,26.06,26.36,26.56,26.86,25.02,26.06,26.86,27.9,154.151,154.151,13.744,118.868,3.352,44.234,26.46,26.46,26.28,26.65,25.56,26.98,154.151,316.1,25.5,NA,316.1,NA,91.9,26.5875,26.439,NA,26.5875,NA,27.405,0,On nadir,70.4480804767393,154.151,26.46,850.6,GV contact,118.868,26.65,1325,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0704124202_imp,100_imp,B69,04/07,12:42:02,00:59:00,24.93,25.86,909.1,991.7,82.6,1.09998900011,0.0953001798543244,500 (100%),Low,6,6,6,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,24.42,27.3,25.76,25.96,25.46,25.76,25.96,26.26,24.42,25.46,26.26,27.3,132.631,132.631,4.497,80.655,1.028,74.407,25.85,25.85,25.76,26.06,25.46,26.31,100.407,306.5,19.7,NA,198.4,NA,306.5,26.5965,25.829,NA,26.1285,NA,26.5965,-0.01,Before nadir,71.3262123058891,132.631,25.85,913,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B69-0704134239_imp,100_imp,B69,04/07,13:42:39,00:59:00,23.68,23.69,768.7,1077.9,309.2,1.30089761935736,0.263054502627051,500 (100%),Low,2,2,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,4,18,Direct,NA,NA,NA,NA,22.25,25.13,23.59,23.79,23.29,23.59,23.79,24.09,22.25,23.29,24.09,25.13,155.015,155.015,22.254,104.765,2.595,65.237,23.7,23.7,23.48,24.05,22.84,24.15,99.49,442.1,442.1,6.6,81.9,24.7,377.1,23.669,23.669,23.46,23.887,22.807,24.134,0.01,After nadir,60.9868502961714,155.015,23.7,815.1,GV contact,104.765,24.05,1421.6,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0703135949_imp,100_imp,B74,03/07,13:59:49,00:59:00,23.93,24.52,857.2,989.6,132.4,1.16658889407373,0.154084015382715,500 (100%),High,5,5,4,No contact,No hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,23.08,25.96,24.42,24.62,24.12,24.42,24.62,24.92,23.08,24.12,24.92,25.96,189.403,125.716,5.102,189.403,0.495,110.805,24.8,24.53,24.35,24.8,23.3,24.94,69.089,66.5,25.4,NA,23.5,NA,66.5,25.3055,24.504,NA,24.774,NA,25.3055,0.01,After nadir,53.6751037362317,125.716,24.53,858.4,GV contact,189.403,24.8,1341.3,110.805,24.94,1314.1,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0703183215_imp,100_imp,B74,03/07,18:32:15,00:59:00,25.29,25.32,916.7,1078.7,162,1.09086942293008,0.0869750140144071,500 (100%),Low,6,5,6,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,4,NA,Indirect,NA,NA,NA,NA,23.88,26.76,25.22,25.42,24.92,25.22,25.42,25.72,23.88,24.92,25.72,26.76,231.406,231.406,7.101,206.262,5.183,54.932,25.33,25.33,25.22,25.58,24.05,25.73,230.283,599.6,113.4,4.1,599.6,12.7,90,25.5395,25.3555,25.0245,25.5395,24.032,25.8235,0.01,After nadir,119.870404316296,231.406,25.33,963.7,GV contact,206.262,25.58,1362.7,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0704112054_imp,100_imp,B74,04/07,11:20:54,01:00:00,20.24,20.27,617.7,1157.4,539.7,1.61890885543144,0.481752376280284,500 (100%),Low,7,5,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,5,12,Indirect,NA,NA,NA,NA,18.83,21.71,20.17,20.37,19.87,20.17,20.37,20.67,18.83,19.87,20.67,21.71,213.221,213.221,12.353,144.891,3.902,60.089,20.27,20.27,20.17,20.47,19.87,21,213.221,488.5,488.5,6.1,293.1,NA,82.5,20.231,20.231,20.162,20.5495,NA,20.8715,0,On nadir,119.562262034314,213.221,20.27,617.7,GV contact,144.891,20.47,1307.4,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0704125002_imp,100_imp,B74,04/07,12:50:02,00:59:00,30.01,30.73,790.4,964.5,174.1,1.26518218623482,0.235216132548479,500 (100%),Low,1,1,2,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,29.29,32.17,30.63,30.83,30.33,30.63,30.83,31.13,29.29,30.33,31.13,32.17,109.349,109.349,8.962,56.307,0.154,38.306,30.73,30.73,30.57,31.05,29.44,31.22,109.349,161.8,16.6,NA,8.5,NA,161.8,31.1655,30.7035,NA,31.0355,NA,31.1655,0,On nadir,44.9896146460491,109.349,30.73,790.4,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B74-0704134740_imp,100_imp,B74,04/07,13:47:40,00:59:00,17.99,18.39,894.7,973.6,78.9,1.11769308147983,0.111266812428587,500 (100%),High,6,6,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,4,18,Direct,NA,NA,NA,NA,16.95,19.83,18.29,18.49,17.99,18.29,18.49,18.79,16.95,17.99,18.79,19.83,190.774,190.774,27.804,77.74,0.852,31.157,18.45,18.45,18.28,18.52,17.99,18.8,10.972,478.3,478.3,NA,130.5,NA,66.5,18.4175,18.4175,NA,18.6735,NA,18.866,0.06,After nadir,60.2039484569702,190.774,18.45,922.3,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0703173825_imp,100_imp,B75,03/07,17:38:25,00:59:00,25.97,26.67,897.2,1002.7,105.5,1.11457868925546,0.108476476336084,500 (100%),High,7,7,6,No contact,No hub rotation,Pressure force,Absolute tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,25.23,28.11,26.57,26.77,26.27,26.57,26.77,27.07,25.23,26.27,27.07,28.11,119.708,119.708,8.054,70.218,1.359,72.579,26.74,26.74,26.46,26.81,25.76,27.32,44.082,327.6,16.2,NA,50.4,NA,327.6,27.2835,26.7155,NA,26.9845,NA,27.2835,0.07,After nadir,44.7904287033354,119.708,26.74,1334.2,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0703185450_imp,100_imp,B75,03/07,18:54:50,00:59:00,26.54,26.56,876,1016,140,1.14155251141553,0.132389188045746,500 (100%),High,2,3,1,No contact,No hub rotation,Pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,25.12,28,26.46,26.66,26.16,26.46,26.66,26.96,25.12,26.16,26.96,28,105.069,87.359,22.077,105.069,1.383,83.799,26.78,26.62,26.39,26.78,25.12,27.08,68.311,315.2,13.4,126.4,108.7,4.5,315.2,27.012,26.539,26.423,26.9215,25.7165,27.012,0.06,After nadir,43.0751246981585,105.069,26.78,1339.3,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0704113004_imp,100_imp,B75,04/07,11:30:04,01:00:00,27.18,27.2,812.5,1139.8,327.3,1.23076923076923,0.207639364778245,500 (100%),Low,7,7,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,2,18,Direct,NA,NA,NA,NA,25.76,28.64,27.1,27.3,26.8,27.1,27.3,27.6,25.76,26.8,27.6,28.64,208.769,208.769,12.971,85.804,2.326,21.842,27.19,27.19,27.1,27.33,26.59,27.62,120.703,479.1,479.1,86.8,151.8,NA,5.9,27.146,27.146,26.9445,27.3215,NA,28.178,-0.01,Before nadir,103.260310423752,208.769,27.19,909,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0704125416_imp,100_imp,B75,04/07,12:54:16,01:00:00,24.44,24.47,848.5,1127.7,279.2,1.17855038302887,0.164285194307856,500 (100%),Low,5,4,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,5,14,Direct,NA,NA,NA,NA,23.03,25.91,24.37,24.57,24.07,24.37,24.57,24.87,23.03,24.07,24.87,25.91,249.465,249.465,21.813,142.922,1.443,29.735,24.46,24.46,24.37,24.61,23.12,24.98,145.906,570.9,570.9,6.6,18.3,NA,5.4,24.4155,24.4155,24.366,24.582,NA,24.97,-0.01,Before nadir,108.255960917809,249.465,24.46,876,GV contact,142.922,24.61,1341.9,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B75-0704134011_imp,100_imp,B75,04/07,13:40:11,00:59:00,24.88,25.37,887.4,970.8,83.4,1.12688753662384,0.119459440037328,500 (100%),Low,4,4,6,Contact,NA,NA,NA,CH contact,No blade contact,1,Center hub,2,NA,Indirect,NA,NA,NA,NA,23.93,26.81,25.27,25.47,24.97,25.27,25.47,25.77,23.93,24.97,25.77,26.81,183.576,183.576,11.576,160.487,2.863,121.311,25.36,25.36,25.27,25.48,24.9,26.17,178.224,118,26.8,5.7,11.4,NA,118,26.539,25.35,25.2695,25.4845,NA,26.539,-0.01,Before nadir,119.808259409815,183.576,25.36,918.8,No GV contact,103.256,26.09,1342.9,121.311,26.17,1319.1,NA,NA,NA,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0703140137_imp,100_imp,B76,03/07,14:01:37,00:59:00,56,56.58,878.8,1000.7,121.9,1.13791533909877,0.129197938471682,500 (100%),High,4,3,6,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,55.14,58.02,56.48,56.68,56.18,56.48,56.68,56.98,55.14,56.18,56.98,58.02,129.08,129.08,3.235,116.467,3.125,116.201,56.58,56.58,56.35,56.97,55.93,56.98,129.08,19.2,19.2,NA,16.4,NA,18.5,56.5625,56.5625,NA,56.9485,NA,57.601,0,On nadir,69.3196808101354,129.08,56.58,878.8,GV contact,116.467,56.97,1404.5,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0703175218_imp,100_imp,B76,03/07,17:52:18,00:59:00,28.31,28.34,901.8,947.7,45.9000000000001,1.10889332446219,0.103362512995153,500 (100%),Low,4,4,6,No contact,Hub rotation,No pressure force,Center hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,26.9,29.78,28.24,28.44,27.94,28.24,28.44,28.74,26.9,27.94,28.74,29.78,197.667,197.667,8.454,179.283,0.973,73.974,28.42,28.42,28.23,28.45,27.26,28.76,49.63,133.9,97.6,4.5,63.2,68.4,133.9,29.1865,28.4145,28.193,28.5805,27.2125,29.1865,0.08,After nadir,95.6794017607014,197.667,28.42,1186.6,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0703184838_imp,100_imp,B76,03/07,18:48:38,01:00:00,30.42,30.45,713.2,1224.5,511.3,1.40213123948402,0.337993392993152,500 (100%),High,5,3,4,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,2,14,Direct,NA,NA,NA,NA,29.01,31.89,30.35,30.55,30.05,30.35,30.55,30.85,29.01,30.05,30.85,31.89,226.883,226.883,14.335,163.123,16.308,33.566,30.46,30.46,30.35,30.55,29.79,30.92,209.438,523.9,523.9,8.4,13.6,66.6,60.8,30.534,30.534,30.3465,30.678,29.7695,31.3975,0.01,After nadir,115.97934083727,226.883,30.46,750.3,GV contact,163.123,30.55,1448,105.482,30.7,1358.3,NA,NA,NA,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0704113249_imp,100_imp,B76,04/07,11:32:49,00:59:00,25.98,26.02,785.4,1135.5,350.1,1.27323656735421,0.241562136838228,500 (100%),Low,3,4,5,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near tip,3,16,Direct,NA,NA,NA,NA,24.58,27.46,25.92,26.12,25.62,25.92,26.12,26.42,24.58,25.62,26.42,27.46,230.96,230.96,5.918,150.906,1.765,36.019,26,26,25.91,26.2,25.29,26.5,167.556,484.2,484.2,6.5,424.3,NA,7.2,25.9705,25.9705,25.9195,26.1445,NA,26.4895,-0.02,Before nadir,122.739724144417,200.542,26.04,860.8,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0704123317_imp,100_imp,B76,04/07,12:33:17,01:00:00,25.67,25.69,758.4,1075.5,317.1,1.31856540084388,0.276544328041325,500 (100%),High,6,6,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Center,6,14,Indirect,NA,NA,NA,NA,24.25,27.13,25.59,25.79,25.29,25.59,25.79,26.09,24.25,25.29,26.09,27.13,190.657,190.657,6.153,120.53,2.449,92.509,25.68,25.68,25.59,26.02,24.32,26.3,117.565,418.8,411.3,NA,418.8,NA,144.2,26.034,25.668,NA,26.034,NA,26.2285,-0.01,Before nadir,85.9288382026497,190.657,25.68,1010.7,GV contact,120.53,26.02,1330.5,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B76-0704132834_imp,100_imp,B76,04/07,13:28:34,01:00:00,30.33,30.34,808.2,1028.7,220.5,1.23731749566939,0.212945726337764,500 (100%),Low,2,2,6,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,28.9,31.78,30.24,30.44,29.94,30.24,30.44,30.74,28.9,29.94,30.74,31.78,183.373,183.373,7.575,99.763,1.53,44.243,30.35,30.35,30.23,30.54,29.93,30.88,157.258,441.3,441.3,NA,237.2,NA,169,30.3455,30.3455,NA,30.4575,NA,31.5635,0.01,After nadir,100.916359579652,183.373,30.35,813,GV contact,99.763,30.54,1445.5,NA,NA,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0703133322_imp,100_imp,B77,03/07,13:33:22,00:59:00,35.98,36.9,851.4,984.7,133.3,1.17453605825699,0.160873225588085,500 (100%),Low,3,2,6,No contact,Hub rotation,Pressure force,Near hub,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,35.46,38.34,36.8,37,36.5,36.8,37,37.3,35.46,36.5,37.3,38.34,228.592,156.168,5.036,228.592,0.96,112.691,37.17,37,36.72,37.17,35.46,37.33,83.652,386.3,88.6,NA,386.3,5,133.9,37.1135,36.99,NA,37.1135,35.6,37.515,0.1,After nadir,74.1266034205444,183.173,37.09,1365.1,GV contact,228.592,37.17,1281.5,112.691,37.33,1339.2,NA,NA,NA,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0703173716_imp,100_imp,B77,03/07,17:37:16,01:00:00,29.92,29.94,858.2,1172.1,313.9,1.16522955022139,0.152918106424713,500 (100%),High,2,3,2,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,3,12,Indirect,NA,NA,NA,NA,28.5,31.38,29.84,30.04,29.54,29.84,30.04,30.34,28.5,29.54,30.34,31.38,236.072,236.072,8.947,150.166,0.806,189.536,29.94,29.94,29.83,30.19,28.68,30.47,236.072,448.8,448.8,5,17.6,NA,421.8,29.903,29.903,29.838,30.1765,NA,31.074,0,On nadir,108.332433959856,236.072,29.94,858.2,GV contact,150.166,30.19,1291.8,189.536,30.47,1340.4,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0703183749_imp,100_imp,B77,03/07,18:37:49,00:59:00,29.88,29.89,854.3,1020,165.7,1.17054898747513,0.157472858824564,500 (100%),Low,1,1,1,No contact,No hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,28.45,31.33,29.79,29.99,29.49,29.79,29.99,30.29,28.45,29.49,30.29,31.33,169.117,169.117,7.641,141.76,1.801,99.443,29.9,29.9,29.68,30.17,28.8,30.33,90.269,512.1,23.7,NA,512.1,NA,13.8,30.139,29.878,NA,30.139,NA,30.308,0.01,After nadir,61.272814409546,169.117,29.9,876.3,GV contact,141.76,30.17,1379.5,99.443,30.33,1431.3,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0704114806_imp,100_imp,B77,04/07,11:48:06,00:59:00,28.36,28.39,561.3,1054,492.7,1.78157847853198,0.577499757033983,500 (100%),High,2,3,6,Contact,NA,NA,NA,No CH contact,Blade contact,1,Near hub,5,12,Indirect,NA,NA,NA,NA,26.95,29.83,28.29,28.49,27.99,28.29,28.49,28.79,26.95,27.99,28.79,29.83,152.809,152.809,13.12,134.186,1.399,60.28,28.48,28.48,28.29,28.56,26.96,28.81,68.026,568.9,568.9,8.3,382.5,NA,560.5,28.3515,28.3515,28.2875,28.515,NA,29.011,0.09,After nadir,106.136547858116,152.809,28.48,1148.4,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0704122348_imp,100_imp,B77,04/07,12:23:48,00:59:00,16.35,17.29,835.1,1010.2,175.1,1.19746138187043,0.180203800822953,500 (100%),High,6,5,6,No contact,Hub rotation,Pressure force,Near tip,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,15.85,18.73,17.19,17.39,16.89,17.19,17.39,17.69,15.85,16.89,17.69,18.73,157.469,114.273,3.244,157.469,1.855,58.932,17.46,17.3,17.04,17.46,16.88,17.7,99.415,268.8,15.5,NA,20.8,NA,268.8,17.8755,17.2785,NA,17.4445,NA,17.8755,0.01,After nadir,69.2295133182786,157.469,17.46,1340.6,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B77-0704135945_imp,100_imp,B77,04/07,13:59:45,01:00:00,19.56,20.37,836.5,1032.1,195.6,1.19545726240287,0.178528758555258,500 (100%),High,4,2,6,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,18.93,21.81,20.27,20.47,19.97,20.27,20.47,20.77,18.93,19.97,20.77,21.81,98.492,98.492,12.789,85.121,1.724,72.153,20.42,20.42,20.22,20.63,19.7,20.81,71.649,267.1,85.8,3.1,11,NA,267.1,20.8825,20.295,20.254,20.621,NA,20.8825,0.05,After nadir,40.5674615430596,98.492,20.42,1244.6,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0703133546_imp,100_imp,B78,03/07,13:35:46,00:59:00,30.54,30.57,837.1,970.8,133.7,1.19460040616414,0.177811741316126,500 (100%),Low,3,4,5,No contact,No hub rotation,Pressure force,Center,No CH contact,No blade contact,0,NA,NA,NA,NA,NA,NA,NA,NA,29.13,32.01,30.47,30.67,30.17,30.47,30.67,30.97,29.13,30.17,30.97,32.01,164.491,164.491,5.912,76.651,0.459,70.468,30.56,30.56,30.47,30.72,30.05,31.06,155.784,315.5,31.7,NA,315.5,NA,10.3,30.904,30.5445,NA,30.904,NA,31.042,-0.01,Before nadir,69.5929257680145,164.491,30.56,850.1,No GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B78-0703175537_imp,100_imp,B78,03/07,17:55:37,00:59:00,24.33,24.34,686.1,1249.1,563,1.45751348199971,0.376731889285292,500 (100%),Low,1,1,1,Contact,NA,NA,NA,No CH contact,Blade contact,1,Absolute tip,4,18,Indirect,NA,NA,NA,NA,22.9,25.78,24.24,24.44,23.94,24.24,24.44,24.74,22.9,23.94,24.74,25.78,210.325,191.045,10.2,210.325,2.435,77.421,24.52,24.35,24.11,24.52,23.25,24.75,139.516,692.4,692.4,NA,32.6,NA,182.4,24.314,24.314,NA,24.452,NA,24.817,0.01,After nadir,81.2253376117505,210.325,24.52,1353.2,GV contact,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
